Year,Sampling,Technique,Classifier,Test Split Size,Train Split Size,Iteration,Training Data,Precision,Recall,AUC,Accuracy
2019,Undersampling,RUS,Logistic Regression,0.17,0.83,1,5%,0.7245626312106368,0.3467282834371442,0.6077291363823928,0.6082612037563079
2019,Undersampling,RUS,Decision Tree,0.17,0.83,1,5%,0.7595867623883733,0.36301255230125523,0.6238994959207039,0.6235387773913772
2019,Undersampling,RUS,Naive Bayes,0.17,0.83,1,5%,0.7767420181775809,0.3739481656008078,0.6331417609303207,0.6329234742574813
2019,Undersampling,RUS,XGBoost,0.17,0.83,1,5%,0.7783952761375478,0.380539989811513,0.6358980842188636,0.6354202109561076
2019,Undersampling,RUS,Random Forest,0.17,0.83,1,5%,0.779750164365549,0.38796205430160285,0.6381290765005847,0.6357331571994715
2019,Undersampling,RUS,Logistic Regression,0.33,0.67,1,5%,0.5358056265984654,0.8699350344919965,0.5596673571606194,0.5590348561307356
2019,Undersampling,RUS,Decision Tree,0.33,0.67,1,5%,0.7245145631067961,0.29974895397489537,0.592729222309257,0.5923241295512632
2019,Undersampling,RUS,Naive Bayes,0.33,0.67,1,5%,0.7353324641460235,0.3163917872770111,0.6011606048095551,0.6009207792936949
2019,Undersampling,RUS,XGBoost,0.33,0.67,1,5%,0.7531007751937985,0.32993717099677367,0.6106818972420378,0.610156515821708
2019,Undersampling,RUS,Random Forest,0.33,0.67,1,5%,0.75642965204236,0.32711808963035655,0.6098744832946714,0.6071664464993395
2019,Undersampling,RUS,Logistic Regression,0.5,0.5,1,5%,0.5637697041220602,0.8958542629428705,0.6027430332857362,0.6021455068007887
2019,Undersampling,RUS,Decision Tree,0.5,0.5,1,5%,0.7577877727802765,0.38066945606694563,0.629329441468062,0.6289856286923367
2019,Undersampling,RUS,Naive Bayes,0.5,0.5,1,5%,0.730680948737567,0.4285874565241782,0.6351748251377916,0.6350008421761832
2019,Undersampling,RUS,XGBoost,0.5,0.5,1,5%,0.7396657871591908,0.4284258787570046,0.6385354210556797,0.6381422252466825
2019,Undersampling,RUS,Random Forest,0.5,0.5,1,5%,0.7452934662236987,0.44030094864245994,0.6434582435776487,0.6415125495376486
2019,Undersampling,RUS,Logistic Regression,0.67,0.33,1,5%,0.9144062688366486,0.5339669130587821,0.6202218579993037,0.5590682752397821
2019,Undersampling,RUS,Decision Tree,0.67,0.33,1,5%,0.2489539748953975,0.7719252724442138,0.6617333852352484,0.5871286713872711
2019,Undersampling,RUS,Naive Bayes,0.67,0.33,1,5%,0.2526646471446202,0.7974504249291785,0.6764992833260025,0.5939026444332154
