Year,Sampling,Technique,Classifier,Test Split Size,Train Split Size,Iteration,Training Data,Precision,Recall,AUC,Accuracy
2014,Imbalanced,Imbalanced,Logistic Regression,0.17,0.83,1,5%,0.5997631734754293,0.9276556776556777,0.6543040293040293,0.6543040293040293
2014,Imbalanced,Imbalanced,Decision Tree,0.17,0.83,1,5%,0.6449563145353455,0.9322617680826636,0.7095292766934558,0.7095292766934558
2014,Imbalanced,Imbalanced,Naive Bayes,0.17,0.83,1,5%,0.6484210526315789,0.9476923076923077,0.7169230769230769,0.7169230769230769
2014,Imbalanced,Imbalanced,XGBoost,0.17,0.83,1,5%,0.6722972972972973,0.9277389277389277,0.7377622377622377,0.7377622377622378
2014,Imbalanced,Imbalanced,Random Forest,0.17,0.83,1,5%,0.6590909090909091,0.918552036199095,0.7217194570135745,0.7217194570135747
2014,Imbalanced,Imbalanced,Logistic Regression,0.33,0.67,1,5%,0.5628350208457416,0.8653846153846154,0.5966117216117216,0.5966117216117216
2014,Imbalanced,Imbalanced,Decision Tree,0.33,0.67,1,5%,0.5887708649468892,0.8909299655568312,0.6343283582089552,0.6343283582089553
2014,Imbalanced,Imbalanced,Naive Bayes,0.33,0.67,1,5%,0.6031578947368421,0.8815384615384615,0.6507692307692308,0.6507692307692308
2014,Imbalanced,Imbalanced,XGBoost,0.33,0.67,1,5%,0.6115569823434992,0.8881118881118881,0.662004662004662,0.662004662004662
2014,Imbalanced,Imbalanced,Random Forest,0.33,0.67,1,5%,0.621875,0.9004524886877828,0.6764705882352942,0.6764705882352942
2014,Imbalanced,Imbalanced,Logistic Regression,0.5,0.5,1,5%,0.5779153766769866,0.5128205128205128,0.5691391941391941,0.5691391941391941
2014,Imbalanced,Imbalanced,Decision Tree,0.5,0.5,1,5%,0.6239669421487604,0.5200918484500574,0.6033295063145809,0.6033295063145809
2014,Imbalanced,Imbalanced,Naive Bayes,0.5,0.5,1,5%,0.653558052434457,0.536923076923077,0.6261538461538462,0.6261538461538462
2014,Imbalanced,Imbalanced,XGBoost,0.5,0.5,1,5%,0.6594427244582043,0.4965034965034965,0.62004662004662,0.62004662004662
2014,Imbalanced,Imbalanced,Random Forest,0.5,0.5,1,5%,0.6774193548387096,0.4751131221719457,0.6244343891402715,0.6244343891402715
2014,Imbalanced,Imbalanced,Logistic Regression,0.67,0.33,1,5%,0.8727106227106227,0.5586166471277842,0.6339108340241433,0.5915750915750916
2014,Imbalanced,Imbalanced,Decision Tree,0.67,0.33,1,5%,0.904707233065442,0.5867460908413998,0.6893630203580433,0.6337543053960965
2014,Imbalanced,Imbalanced,Naive Bayes,0.67,0.33,1,5%,0.9107692307692308,0.5809617271835132,0.6872780166166677,0.6269230769230769
2014,Imbalanced,Imbalanced,XGBoost,0.67,0.33,1,5%,0.9137529137529138,0.6049382716049383,0.714373897707231,0.6585081585081585
2014,Imbalanced,Imbalanced,Random Forest,0.67,0.33,1,5%,0.8914027149321267,0.600609756097561,0.6950417201540438,0.6493212669683258
2014,Imbalanced,Imbalanced,Logistic Regression,0.83,0.17,1,5%,0.9230769230769231,0.5809798270893372,0.6286630036630036,0.6286630036630036
2014,Imbalanced,Imbalanced,Decision Tree,0.83,0.17,1,5%,0.9230769230769231,0.6123381568926123,0.669345579793341,0.669345579793341
2014,Imbalanced,Imbalanced,Naive Bayes,0.83,0.17,1,5%,0.9446153846153846,0.6284544524053224,0.6930769230769231,0.693076923076923
2014,Imbalanced,Imbalanced,XGBoost,0.83,0.17,1,5%,0.9254079254079254,0.6476345840130505,0.7109557109557109,0.710955710955711
2014,Imbalanced,Imbalanced,Random Forest,0.83,0.17,1,5%,0.9095022624434389,0.659016393442623,0.7194570135746606,0.7194570135746606
2014,Imbalanced,Imbalanced,Logistic Regression,0.17,0.83,2,10%,0.5879104911362976,0.925858123569794,0.6384439359267735,0.6384439359267735
2014,Imbalanced,Imbalanced,Decision Tree,0.17,0.83,2,10%,0.6173745173745174,0.9173838209982789,0.674411933448078,0.674411933448078
2014,Imbalanced,Imbalanced,Naive Bayes,0.17,0.83,2,10%,0.6308760683760684,0.9077632590315142,0.6881123987465263,0.6881968473663975
2014,Imbalanced,Imbalanced,XGBoost,0.17,0.83,2,10%,0.6211278792692613,0.910360884749709,0.6772084144028265,0.6773442050087362
2014,Imbalanced,Imbalanced,Random Forest,0.17,0.83,2,10%,0.6413570274636511,0.8981900452488688,0.6985306885386556,0.6983050847457627
2014,Imbalanced,Imbalanced,Logistic Regression,0.33,0.67,2,10%,0.5531062124248497,0.8842105263157894,0.5848970251716247,0.5848970251716247
2014,Imbalanced,Imbalanced,Decision Tree,0.33,0.67,2,10%,0.5635276532137519,0.8651749856569134,0.5975329890992542,0.5975329890992541
2014,Imbalanced,Imbalanced,Naive Bayes,0.33,0.67,2,10%,0.58634742740703,0.8847040737893928,0.6300443445870041,0.6301422529796232
2014,Imbalanced,Imbalanced,XGBoost,0.33,0.67,2,10%,0.5859434682964094,0.8928987194412107,0.6305985438697895,0.6307513104251602
2014,Imbalanced,Imbalanced,Random Forest,0.33,0.67,2,10%,0.602760736196319,0.8891402714932126,0.6522450793131978,0.6519774011299435
2014,Imbalanced,Imbalanced,Logistic Regression,0.5,0.5,2,10%,0.6132252027448534,0.44988558352402747,0.5830663615560641,0.5830663615560641
2014,Imbalanced,Imbalanced,Decision Tree,0.5,0.5,2,10%,0.6669381107491856,0.46987951807228917,0.6176133103843947,0.6176133103843947
2014,Imbalanced,Imbalanced,Naive Bayes,0.5,0.5,2,10%,0.6858108108108109,0.46810146041506534,0.6267430378998403,0.6266820453671664
2014,Imbalanced,Imbalanced,XGBoost,0.5,0.5,2,10%,0.7053726169844021,0.47380675203725264,0.6378357769510272,0.6377402446126965
2014,Imbalanced,Imbalanced,Random Forest,0.5,0.5,2,10%,0.6521739130434783,0.916289592760181,0.714352471323657,0.7141242937853107
2014,Imbalanced,Imbalanced,Logistic Regression,0.67,0.33,2,10%,0.8874141876430206,0.5435940566302214,0.6186214367833548,0.5711670480549199
2014,Imbalanced,Imbalanced,Decision Tree,0.67,0.33,2,10%,0.9013195639701663,0.5642959770114943,0.6596408659986247,0.6026965002868617
2014,Imbalanced,Imbalanced,Naive Bayes,0.67,0.33,2,10%,0.8993082244427364,0.5766387382947264,0.6738088796368737,0.6193771626297578
2014,Imbalanced,Imbalanced,XGBoost,0.67,0.33,2,10%,0.9278230500582072,0.5864606328182487,0.7066381376381746,0.6365754222481071
2014,Imbalanced,Imbalanced,Random Forest,0.67,0.33,2,10%,0.9117647058823529,0.5943952802359882,0.7029947415672696,0.6451977401129944
2014,Imbalanced,Imbalanced,Logistic Regression,0.83,0.17,2,10%,0.9299771167048055,0.5630368523136603,0.6041189931350114,0.6041189931350115
2014,Imbalanced,Imbalanced,Decision Tree,0.83,0.17,2,10%,0.9145152036718301,0.5945542707944796,0.6454388984509467,0.6454388984509466
2014,Imbalanced,Imbalanced,Naive Bayes,0.83,0.17,2,10%,0.9093005380476556,0.6145454545454545,0.6692656536392124,0.669357939254133
2014,Imbalanced,Imbalanced,XGBoost,0.83,0.17,2,10%,0.9068684516880093,0.6100234925606891,0.6632244356342145,0.6633663366336634
2014,Imbalanced,Imbalanced,Random Forest,0.83,0.17,2,10%,0.8800904977375565,0.6233974358974359,0.6748082285527511,0.6745762711864407
2014,Imbalanced,Imbalanced,Logistic Regression,0.17,0.83,3,15%,0.5703452404709639,0.8721391516631065,0.6075678974671956,0.6075678974671956
