Year,Sampling,Technique,Classifier,Test Split Size,Train Split Size,Iteration,Training Data,Precision,Recall,AUC,Accuracy
2013,Oversampling,ROS,Logistic Regression,0.17,0.83,1,5%,0.71192531266514,0.39289950032080573,0.6171353247704751,0.6173857313485012
2013,Oversampling,ROS,Decision Tree,0.17,0.83,1,5%,0.734777417704247,0.4210732088749878,0.6350804708971213,0.6358412466520574
2013,Oversampling,ROS,Naive Bayes,0.17,0.83,1,5%,0.7561017531797869,0.4289335976858322,0.644750772509026,0.6439198668798329
2013,Oversampling,ROS,XGBoost,0.17,0.83,1,5%,0.7510245901639344,0.4349718128770646,0.6454325335697405,0.6455001606644091
2013,Oversampling,ROS,Random Forest,0.17,0.83,1,5%,0.7699798522498321,0.44058026707656833,0.6546330837922859,0.6548795700988389
2013,Oversampling,ROS,Logistic Regression,0.33,0.67,1,5%,0.6845624068629426,0.3304687651896642,0.5892663527973618,0.589555354871287
2013,Oversampling,ROS,Decision Tree,0.33,0.67,1,5%,0.7213937282229965,0.3794350503372104,0.6169666517214002,0.6178110542975408
2013,Oversampling,ROS,Naive Bayes,0.33,0.67,1,5%,0.7405119152691968,0.4090421555562778,0.6322994014491617,0.6314398512186368
2013,Oversampling,ROS,XGBoost,0.33,0.67,1,5%,0.7516219533578818,0.4239442191672436,0.641969638617474,0.6420396964678547
2013,Oversampling,ROS,Random Forest,0.33,0.67,1,5%,0.7684512751224455,0.4371217215870881,0.6528558861937166,0.6531043086076193
2013,Oversampling,ROS,Logistic Regression,0.5,0.5,1,5%,0.5682584790263792,0.8942118873097039,0.6081694184744375,0.6078499917460503
2013,Oversampling,ROS,Decision Tree,0.5,0.5,1,5%,0.5785742356362493,0.8993744502003714,0.6244615845722354,0.6234842951059167
2013,Oversampling,ROS,Naive Bayes,0.5,0.5,1,5%,0.7506616674018527,0.44248708031332273,0.6471876625240912,0.6463995562661098
2013,Oversampling,ROS,XGBoost,0.5,0.5,1,5%,0.5943275867709117,0.8984274552467609,0.6427892156391947,0.6427070717057617
2013,Oversampling,ROS,Random Forest,0.5,0.5,1,5%,0.5965067712947728,0.9055624939955808,0.6472123789828378,0.6469148834085021
2013,Oversampling,ROS,Logistic Regression,0.67,0.33,1,5%,0.23272995936461027,0.7254985150615189,0.6345919531205931,0.5728144026568007
2013,Oversampling,ROS,Decision Tree,0.67,0.33,1,5%,0.9446779395953475,0.5416007060702428,0.6655861137935561,0.5740808375943511
2013,Oversampling,ROS,Naive Bayes,0.67,0.33,1,5%,0.25078818214320536,0.7702136154921142,0.6603505674964472,0.5863975986165944
2013,Oversampling,ROS,XGBoost,0.67,0.33,1,5%,0.24631589358124814,0.7710526315789473,0.661374184719085,0.5867217045257929
2013,Oversampling,ROS,Random Forest,0.67,0.33,1,5%,0.2523777500240177,0.7869982025164769,0.6712070537262458,0.5925055177046349
2013,Oversampling,ROS,Logistic Regression,0.83,0.17,1,5%,0.38352808508156244,0.7139082914118201,0.6150879348353415,0.6153465202318874
2013,Oversampling,ROS,Decision Tree,0.83,0.17,1,5%,0.4200957873130681,0.7449519022445619,0.6386435846503229,0.6394205015826637
2013,Oversampling,ROS,Naive Bayes,0.83,0.17,1,5%,0.43787174570156334,0.7661510464058234,0.6515944821331504,0.650771640184019
2013,Oversampling,ROS,XGBoost,0.83,0.17,1,5%,0.44758184155869846,0.7761770002572678,0.6592987043227146,0.6593667350520306
2013,Oversampling,ROS,Random Forest,0.83,0.17,1,5%,0.4616197521375733,0.7926426921807984,0.6705683348054875,0.6708089434795125
2013,Oversampling,ROS,Logistic Regression,0.17,0.83,2,10%,0.8887399463806971,0.26081825334382375,0.6136752557041699,0.6093189964157706
2013,Oversampling,ROS,Decision Tree,0.17,0.83,2,10%,0.5829946858393248,0.9457403651115619,0.6449449121526345,0.6402895656515227
2013,Oversampling,ROS,Naive Bayes,0.17,0.83,2,10%,0.8691322901849218,0.40118187787261983,0.6692130398912893,0.664101706256273
